t, c	M(t), рад	E(t), рад	Theta(t), рад	
4038	0.587303	1.19927	1.96678
4039	0.587449	1.19948	1.96698
4040	0.587594	1.19966	1.96716
4041	0.58774	1.19986	1.96736
4042	0.587885	1.20005	1.96754
4043	0.588031	1.20022	1.96772
4044	0.588176	1.20043	1.96793
4045	0.588321	1.20061	1.9681
4046	0.588467	1.20081	1.9683
4047	0.588612	1.20099	1.96848
4048	0.588758	1.20119	1.96868
4049	0.588903	1.20138	1.96886
4050	0.589049	1.20158	1.96906
4051	0.589194	1.20176	1.96924
4052	0.58934	1.20194	1.96942
4053	0.589485	1.20215	1.96963
4054	0.58963	1.20233	1.9698
4055	0.589776	1.20252	1.96999
4056	0.589921	1.20271	1.97017
4057	0.590067	1.20291	1.97038
4058	0.590212	1.20309	1.97056
4059	0.590358	1.20327	1.97073
4060	0.590503	1.20348	1.97094
4061	0.590649	1.20366	1.97111
4062	0.590794	1.20384	1.97129
4063	0.590939	1.20404	1.97149
4064	0.591085	1.20424	1.97169
4065	0.59123	1.20442	1.97187
4066	0.591376	1.20461	1.97205
4067	0.591521	1.20481	1.97225
4068	0.591667	1.20499	1.97243
4069	0.591812	1.20517	1.97261
4070	0.591958	1.20537	1.9728
4071	0.592103	1.20556	1.97299
4072	0.592248	1.20575	1.97318
4073	0.592394	1.20594	1.97336
4074	0.592539	1.20614	1.97356
4075	0.592685	1.20632	1.97374
4076	0.59283	1.2065	1.97392
4077	0.592976	1.20671	1.97412
4078	0.593121	1.20689	1.9743
4079	0.593267	1.20708	1.97449
4080	0.593412	1.20727	1.97467
4081	0.593557	1.20747	1.97487
4082	0.593703	1.20765	1.97505
4083	0.593848	1.20784	1.97523
4084	0.593994	1.20804	1.97543
4085	0.594139	1.20822	1.97561
4086	0.594285	1.2084	1.97578
4087	0.59443	1.2086	1.97598
4088	0.594575	1.2088	1.97618
4089	0.594721	1.20898	1.97636
4090	0.594866	1.20917	1.97654
4091	0.595012	1.20937	1.97674
4092	0.595157	1.20955	1.97692
4093	0.595303	1.20973	1.97709
4094	0.595448	1.20993	1.97728
4095	0.595594	1.21011	1.97746
4096	0.595739	1.21031	1.97766
4097	0.595884	1.2105	1.97784
4098	0.59603	1.21067	1.97802
4099	0.596175	1.21088	1.97822
4100	0.596321	1.21106	1.9784
4101	0.596466	1.21124	1.97858
4102	0.596612	1.21144	1.97877
4103	0.596757	1.21162	1.97895
4104	0.596903	1.21183	1.97915
4105	0.597048	1.21201	1.97933
4106	0.597193	1.21219	1.9795
4107	0.597339	1.2124	1.97971
4108	0.597484	1.21257	1.97988
4109	0.59763	1.21277	1.98007
4110	0.597775	1.21295	1.98025
4111	0.597921	1.21313	1.98043
4112	0.598066	1.21334	1.98063
4113	0.598212	1.21352	1.9808
4114	0.598357	1.2137	1.98098
4115	0.598502	1.2139	1.98117
4116	0.598648	1.21409	1.98136
4117	0.598793	1.21428	1.98155
4118	0.598939	1.21446	1.98173
4119	0.599084	1.21464	1.9819
4120	0.59923	1.21485	1.98211
4121	0.599375	1.21503	1.98228
4122	0.599521	1.21523	1.98247
4123	0.599666	1.21541	1.98265
4124	0.599811	1.21559	1.98283
4125	0.599957	1.2158	1.98303
4126	0.600102	1.21598	1.98321
4127	0.600248	1.21615	1.98338
4128	0.600393	1.21635	1.98357
4129	0.600539	1.21653	1.98375
4130	0.600684	1.21674	1.98395
4131	0.60083	1.21692	1.98413
4132	0.600975	1.2171	1.98431
4133	0.60112	1.21728	1.98448
4134	0.601266	1.21748	1.98467
4135	0.601411	1.21767	1.98486
4136	0.601557	1.21786	1.98505
4137	0.601702	1.21805	1.98523
4138	0.601848	1.21822	1.9854
4139	0.601993	1.21843	1.9856
4140	0.602139	1.2186	1.98577
4141	0.602284	1.21879	1.98596
4142	0.602429	1.21899	1.98615
4143	0.602575	1.21917	1.98633
4144	0.60272	1.21935	1.9865
4145	0.602866	1.21956	1.9867
4146	0.603011	1.21973	1.98687
4147	0.603157	1.21992	1.98705
4148	0.603302	1.22011	1.98724
4149	0.603448	1.2203	1.98742
4150	0.603593	1.2205	1.98762
4151	0.603738	1.22068	1.9878
4152	0.603884	1.22086	1.98797
4153	0.604029	1.22106	1.98816
4154	0.604175	1.22124	1.98834
4155	0.60432	1.22142	1.98852
4156	0.604466	1.22162	1.98871
4157	0.604611	1.22181	1.98889
4158	0.604757	1.22199	1.98906
4159	0.604902	1.22218	1.98926
4160	0.605047	1.22236	1.98943
4161	0.605193	1.22255	1.98961
4162	0.605338	1.22275	1.9898
4163	0.605484	1.22292	1.98997
4164	0.605629	1.22311	1.99016
4165	0.605775	1.22331	1.99035
4166	0.60592	1.22349	1.99053
4167	0.606066	1.22367	1.9907
4168	0.606211	1.22385	1.99088
4169	0.606356	1.22404	1.99107
4170	0.606502	1.22424	1.99125
4171	0.606647	1.22443	1.99144
4172	0.606793	1.22461	1.99162
4173	0.606938	1.2248	1.9918
4174	0.607084	1.22497	1.99197
4175	0.607229	1.22517	1.99216
4176	0.607375	1.22535	1.99233
4177	0.60752	1.22556	1.99253
4178	0.607665	1.22574	1.99271
4179	0.607811	1.22592	1.99288
4180	0.607956	1.2261	1.99306
4181	0.608102	1.22629	1.99325
4182	0.608247	1.22648	1.99342
4183	0.608393	1.22666	1.9936
4184	0.608538	1.22686	1.9938
4185	0.608684	1.22704	1.99397
4186	0.608829	1.22722	1.99415
4187	0.608974	1.22742	1.99434
4188	0.60912	1.2276	1.99451
4189	0.609265	1.22778	1.99469
4190	0.609411	1.22796	1.99486
4191	0.609556	1.22816	1.99505
4192	0.609702	1.22834	1.99523
4193	0.609847	1.22855	1.99543
4194	0.609993	1.22873	1.9956
4195	0.610138	1.2289	1.99577
4196	0.610283	1.22909	1.99595
4197	0.610429	1.22928	1.99614
4198	0.610574	1.22947	1.99632
4199	0.61072	1.22965	1.99649
4200	0.610865	1.22985	1.99669
4201	0.611011	1.23002	1.99685
4202	0.611156	1.23021	1.99704
4203	0.611302	1.23041	1.99723
4204	0.611447	1.23059	1.9974
4205	0.611592	1.23077	1.99757
4206	0.611738	1.23095	1.99775
4207	0.611883	1.23115	1.99794
4208	0.612029	1.23133	1.99812
4209	0.612174	1.23151	1.99829
4210	0.61232	1.23171	1.99848
4211	0.612465	1.23188	1.99865
4212	0.612611	1.23207	1.99883
4213	0.612756	1.23227	1.99903
4214	0.612901	1.23245	1.9992
4215	0.613047	1.23264	1.99938
4216	0.613192	1.23281	1.99955
4217	0.613338	1.23301	1.99974
4218	0.613483	1.23319	1.99991
4219	0.613629	1.23337	2.00009
4220	0.613774	1.23355	2.00026
4221	0.61392	1.23375	2.00045
4222	0.614065	1.23393	2.00062
4223	0.61421	1.23411	2.0008
4224	0.614356	1.23432	2.001
4225	0.614501	1.2345	2.00117
4226	0.614647	1.23468	2.00134
4227	0.614792	1.23487	2.00153
4228	0.614938	1.23505	2.00171
4229	0.615083	1.23524	2.00188
4230	0.615229	1.23541	2.00205
4231	0.615374	1.23561	2.00224
4232	0.615519	1.23579	2.00242
4233	0.615665	1.23597	2.00259
4234	0.61581	1.23615	2.00276
4235	0.615956	1.23633	2.00294
4236	0.616101	1.23653	2.00313
4237	0.616247	1.23671	2.0033
4238	0.616392	1.23689	2.00347
4239	0.616538	1.2371	2.00367
4240	0.616683	1.23727	2.00384
4241	0.616828	1.23745	2.00401
4242	0.616974	1.23766	2.00421
4243	0.617119	1.23784	2.00438
4244	0.617265	1.23801	2.00454
4245	0.61741	1.2382	2.00473
4246	0.617556	1.23839	2.00492
4247	0.617701	1.23858	2.00509
4248	0.617847	1.23875	2.00526
4249	0.617992	1.23893	2.00544
4250	0.618137	1.23913	2.00562
4251	0.618283	1.23931	2.0058
4252	0.618428	1.2395	2.00597
4253	0.618574	1.23967	2.00614
4254	0.618719	1.23987	2.00633
4255	0.618865	1.24005	2.00651
4256	0.61901	1.24023	2.00668
4257	0.619156	1.24041	2.00685
4258	0.619301	1.24059	2.00702
4259	0.619446	1.24079	2.00721
4260	0.619592	1.24097	2.00739
4261	0.619737	1.24115	2.00756
4262	0.619883	1.24133	2.00773
4263	0.620028	1.24153	2.00792
4264	0.620174	1.24171	2.00809
4265	0.620319	1.24189	2.00826
4266	0.620465	1.24207	2.00844
4267	0.62061	1.24226	2.00863
4268	0.620755	1.24245	2.0088
4269	0.620901	1.24263	2.00897
4270	0.621046	1.24281	2.00914
4271	0.621192	1.243	2.00933
4272	0.621337	1.24318	2.00951
4273	0.621483	1.24337	2.00968
4274	0.621628	1.24354	2.00985
4275	0.621774	1.24374	2.01004
4276	0.621919	1.24392	2.01021
4277	0.622064	1.2441	2.01039
4278	0.62221	1.24428	2.01055
4279	0.622355	1.24449	2.01075
4280	0.622501	1.24466	2.01092
4281	0.622646	1.24484	2.01109
4282	0.622792	1.24502	2.01126
4283	0.622937	1.2452	2.01143
4284	0.623083	1.2454	2.01162
4285	0.623228	1.24558	2.01179
4286	0.623373	1.24576	2.01197
4287	0.623519	1.24594	2.01214
4288	0.623664	1.24614	2.01232
4289	0.62381	1.24632	2.0125
4290	0.623955	1.2465	2.01267
4291	0.624101	1.24668	2.01284
4292	0.624246	1.24687	2.01303
4293	0.624392	1.24706	2.0132
4294	0.624537	1.24724	2.01338
4295	0.624682	1.24742	2.01354
4296	0.624828	1.2476	2.01372
4297	0.624973	1.24779	2.0139
4298	0.625119	1.24798	2.01408
4299	0.625264	1.24815	2.01425
4300	0.62541	1.24834	2.01442
4301	0.625555	1.24853	2.01461
4302	0.625701	1.24871	2.01478
4303	0.625846	1.2489	2.01495
4304	0.625991	1.24907	2.01512
4305	0.626137	1.24927	2.01531
4306	0.626282	1.24945	2.01548
4307	0.626428	1.24963	2.01566
4308	0.626573	1.2498	2.01582
4309	0.626719	1.25	2.01601
4310	0.626864	1.25019	2.01619
4311	0.62701	1.25037	2.01636
4312	0.627155	1.25054	2.01652
4313	0.6273	1.25072	2.01669
4314	0.627446	1.2509	2.01686
4315	0.627591	1.25108	2.01703
4316	0.627737	1.25128	2.01722
4317	0.627882	1.25146	2.01739
4318	0.628028	1.25164	2.01757
4319	0.628173	1.25182	2.01773
4320	0.628319	1.25202	2.01792
4321	0.628464	1.2522	2.01809
4322	0.628609	1.25238	2.01827
4323	0.628755	1.25256	2.01843
4324	0.6289	1.25274	2.01861
4325	0.629046	1.25294	2.01879
4326	0.629191	1.25312	2.01897
4327	0.629337	1.25329	2.01913
4328	0.629482	1.25347	2.0193
4329	0.629628	1.25365	2.01947
4330	0.629773	1.25383	2.01964
4331	0.629918	1.25401	2.01981
4332	0.630064	1.25421	2.02
4333	0.630209	1.25439	2.02017
4334	0.630355	1.25457	2.02034
4335	0.6305	1.25475	2.02051
4336	0.630646	1.25494	2.0207
4337	0.630791	1.25513	2.02087
4338	0.630937	1.25529	2.02103
4339	0.631082	1.25548	2.0212
4340	0.631227	1.25566	2.02138
4341	0.631373	1.25584	2.02154
4342	0.631518	1.25604	2.02174
4343	0.631664	1.25622	2.0219
4344	0.631809	1.2564	2.02207
4345	0.631955	1.25657	2.02224
4346	0.6321	1.25676	2.02241
4347	0.632246	1.25695	2.0226
4348	0.632391	1.25714	2.02277
4349	0.632536	1.2573	2.02293
4350	0.632682	1.25749	2.0231
4351	0.632827	1.25767	2.02328
4352	0.632973	1.25784	2.02344
4353	0.633118	1.25803	2.02361
4354	0.633264	1.25822	2.0238
4355	0.633409	1.25841	2.02397
4356	0.633555	1.25858	2.02414
4357	0.6337	1.25876	2.02431
4358	0.633845	1.25896	2.0245
4359	0.633991	1.25914	2.02467
4360	0.634136	1.25933	2.02484
4361	0.634282	1.25949	2.025
4362	0.634427	1.25968	2.02517
4363	0.634573	1.25985	2.02534
4364	0.634718	1.26004	2.02551
4365	0.634864	1.26023	2.0257
4366	0.635009	1.26041	2.02587
4367	0.635154	1.26058	2.02603
4368	0.6353	1.26076	2.0262
4369	0.635445	1.26095	2.02637
4370	0.635591	1.26112	2.02654
4371	0.635736	1.26131	2.02671
4372	0.635882	1.2615	2.02689
4373	0.636027	1.26168	2.02707
4374	0.636173	1.26185	2.02723
4375	0.636318	1.26204	2.0274
4376	0.636463	1.26222	2.02757
4377	0.636609	1.26239	2.02774
4378	0.636754	1.26258	2.02791
4379	0.6369	1.26277	2.02809
4380	0.637045	1.26296	2.02826
4381	0.637191	1.26313	2.02843
4382	0.637336	1.26331	2.02859
4383	0.637482	1.26349	2.02877
4384	0.637627	1.26367	2.02893
4385	0.637772	1.26386	2.02912
4386	0.637918	1.26404	2.02929
4387	0.638063	1.26423	2.02946
4388	0.638209	1.2644	2.02963
4389	0.638354	1.26458	2.02979
4390	0.6385	1.26476	2.02996
4391	0.638645	1.26494	2.03013
4392	0.638791	1.26513	2.03031
4393	0.638936	1.26531	2.03048
4394	0.639081	1.2655	2.03065
4395	0.639227	1.26566	2.03081
4396	0.639372	1.26585	2.03098
4397	0.639518	1.26602	2.03115
4398	0.639663	1.26621	2.03132
4399	0.639809	1.2664	2.0315
4400	0.639954	1.26658	2.03168
4401	0.6401	1.26677	2.03185
4402	0.640245	1.26694	2.032
4403	0.64039	1.26712	2.03218
4404	0.640536	1.26729	2.03234
4405	0.640681	1.26748	2.03251
4406	0.640827	1.26767	2.0327
4407	0.640972	1.26786	2.03287
4408	0.641118	1.26804	2.03304
4409	0.641263	1.26821	2.0332
4410	0.641409	1.26839	2.03337
4411	0.641554	1.26857	2.03353
4412	0.641699	1.26875	2.0337
4413	0.641845	1.26892	2.03387
4414	0.64199	1.2691	2.03403
4415	0.642136	1.26929	2.03422
4416	0.642281	1.26948	2.03439
4417	0.642427	1.26966	2.03456
4418	0.642572	1.26983	2.03472
4419	0.642717	1.27001	2.03489
4420	0.642863	1.27019	2.03506
4421	0.643008	1.27037	2.03522
4422	0.643154	1.27057	2.03541
4423	0.643299	1.27075	2.03558
4424	0.643445	1.27092	2.03574
4425	0.64359	1.2711	2.0359
4426	0.643736	1.27128	2.03608
4427	0.643881	1.27146	2.03624
4428	0.644026	1.27163	2.0364
4429	0.644172	1.27181	2.03657
4430	0.644317	1.27199	2.03674
4431	0.644463	1.27217	2.03691
4432	0.644608	1.27237	2.03709
4433	0.644754	1.27255	2.03726
4434	0.644899	1.27272	2.03742
4435	0.645045	1.2729	2.03759
4436	0.64519	1.27308	2.03776
4437	0.645335	1.27325	2.03792
4438	0.645481	1.27343	2.03809
4439	0.645626	1.27362	2.03826
4440	0.645772	1.27379	2.03842
4441	0.645917	1.27399	2.03861
4442	0.646063	1.27417	2.03878
4443	0.646208	1.27435	2.03894
4444	0.646354	1.27452	2.0391
4445	0.646499	1.2747	2.03927
4446	0.646644	1.27487	2.03943
4447	0.64679	1.27506	2.0396
4448	0.646935	1.27524	2.03977
4449	0.647081	1.27541	2.03994
4450	0.647226	1.2756	2.04011
4451	0.647372	1.27579	2.04028
4452	0.647517	1.27595	2.04043
4453	0.647663	1.27614	2.04062
4454	0.647808	1.27633	2.04079
4455	0.647953	1.27651	2.04096
4456	0.648099	1.27668	2.04111
4457	0.648244	1.27686	2.04128
4458	0.64839	1.27704	2.04145
4459	0.648535	1.27721	2.04161
4460	0.648681	1.27739	2.04178
4461	0.648826	1.27757	2.04194
4462	0.648972	1.27775	2.04211
4463	0.649117	1.27795	2.04229
4464	0.649262	1.2781	2.04244
4465	0.649408	1.2783	2.04262
4466	0.649553	1.27848	2.04279
4467	0.649699	1.27866	2.04296
4468	0.649844	1.27883	2.04312
4469	0.64999	1.27901	2.04329
4470	0.650135	1.27919	2.04346
4471	0.650281	1.27936	2.04361
4472	0.650426	1.27955	2.04378
4473	0.650571	1.27972	2.04395
4474	0.650717	1.2799	2.04411
4475	0.650862	1.2801	2.04429
4476	0.651008	1.28025	2.04444
4477	0.651153	1.28045	2.04462
4478	0.651299	1.28063	2.04479
4479	0.651444	1.28081	2.04496
4480	0.65159	1.28098	2.04512
4481	0.651735	1.28117	2.04529
4482	0.65188	1.28135	2.04546
4483	0.652026	1.28152	2.04561
4484	0.652171	1.2817	2.04578
4485	0.652317	1.28188	2.04595
4486	0.652462	1.28205	2.04611
4487	0.652608	1.28223	2.04628
4488	0.652753	1.28241	2.04644
4489	0.652899	1.28259	2.04661
4490	0.653044	1.28276	2.04677
4491	0.653189	1.28294	2.04693
4492	0.653335	1.28314	2.04712
4493	0.65348	1.28331	2.04728
4494	0.653626	1.28347	2.04743
4495	0.653771	1.28367	2.04761
4496	0.653917	1.28385	2.04778
4497	0.654062	1.28402	2.04793
4498	0.654208	1.2842	2.0481
4499	0.654353	1.28439	2.04827
4500	0.654498	1.28455	2.04843
4501	0.654644	1.28474	2.0486
4502	0.654789	1.28492	2.04876
4503	0.654935	1.28509	2.04892
4504	0.65508	1.28527	2.04909
4505	0.655226	1.28545	2.04925
4506	0.655371	1.28563	2.04942
4507	0.655517	1.2858	2.04958
4508	0.655662	1.28598	2.04975
4509	0.655807	1.28616	2.04991
4510	0.655953	1.28633	2.05007
4511	0.656098	1.28651	2.05024
4512	0.656244	1.28671	2.05042
4513	0.656389	1.28688	2.05058
4514	0.656535	1.28704	2.05073
4515	0.65668	1.28724	2.05091
4516	0.656826	1.28742	2.05108
4517	0.656971	1.28759	2.05124
4518	0.657116	1.28777	2.0514
4519	0.657262	1.28796	2.05157
4520	0.657407	1.28812	2.05173
4521	0.657553	1.28831	2.0519
4522	0.657698	1.28849	2.05206
4523	0.657844	1.28866	2.05222
4524	0.657989	1.28884	2.05239
4525	0.658135	1.28901	2.05254
4526	0.65828	1.28919	2.05271
4527	0.658425	1.28937	2.05288
4528	0.658571	1.28954	2.05303
4529	0.658716	1.28972	2.0532
4530	0.658862	1.2899	2.05337
4531	0.659007	1.29008	2.05353
4532	0.659153	1.29026	2.05369
4533	0.659298	1.29043	2.05386
4534	0.659444	1.29061	2.05402
4535	0.659589	1.29079	2.05418
4536	0.659734	1.29096	2.05435
4537	0.65988	1.29116	2.05452
4538	0.660025	1.29132	2.05467
4539	0.660171	1.2915	2.05484
4540	0.660316	1.29169	2.05501
4541	0.660462	1.29185	2.05516
4542	0.660607	1.29203	2.05533
4543	0.660753	1.29222	2.0555
4544	0.660898	1.29238	2.05565
4545	0.661043	1.29258	2.05583
4546	0.661189	1.29275	2.05599
4547	0.661334	1.29291	2.05614
4548	0.66148	1.29311	2.05632
4549	0.661625	1.29326	2.05646
4550	0.661771	1.29346	2.05664
4551	0.661916	1.29364	2.05681
4552	0.662062	1.2938	2.05695
4553	0.662207	1.29399	2.05713
4554	0.662352	1.29418	2.0573
4555	0.662498	1.29433	2.05744
4556	0.662643	1.29453	2.05762
4557	0.662789	1.29471	2.05779
4558	0.662934	1.29488	2.05795
4559	0.66308	1.29506	2.05811
4560	0.663225	1.29524	2.05827
4561	0.663371	1.29541	2.05843
4562	0.663516	1.29559	2.0586
4563	0.663661	1.29576	2.05876
4564	0.663807	1.29594	2.05892
4565	0.663952	1.29612	2.05909
4566	0.664098	1.29629	2.05924
4567	0.664243	1.29647	2.05941
4568	0.664389	1.29665	2.05957
4569	0.664534	1.29683	2.05973
4570	0.66468	1.29701	2.0599
4571	0.664825	1.29718	2.06005
4572	0.66497	1.29736	2.06022
4573	0.665116	1.29753	2.06038
4574	0.665261	1.29771	2.06054
4575	0.665407	1.29789	2.06071
4576	0.665552	1.29805	2.06085
4577	0.665698	1.29824	2.06103
4578	0.665843	1.29842	2.06119
4579	0.665989	1.29859	2.06135
4580	0.666134	1.29877	2.06152
4581	0.666279	1.29893	2.06166
4582	0.666425	1.29912	2.06184
4583	0.66657	1.2993	2.062
4584	0.666716	1.29948	2.06216
4585	0.666861	1.29966	2.06233
4586	0.667007	1.29981	2.06247
4587	0.667152	1.30001	2.06265
4588	0.667298	1.30018	2.06281
4589	0.667443	1.30034	2.06296
4590	0.667588	1.30054	2.06314
4591	0.667734	1.30069	2.06328
4592	0.667879	1.30089	2.06346
4593	0.668025	1.30105	2.0636
4594	0.66817	1.30123	2.06376
4595	0.668316	1.30142	2.06394
4596	0.668461	1.30158	2.06408
4597	0.668607	1.30176	2.06425
4598	0.668752	1.30193	2.06441
4599	0.668897	1.30211	2.06457
4600	0.669043	1.30228	2.06473
4601	0.669188	1.30246	2.06489
4602	0.669334	1.30264	2.06506
4603	0.669479	1.30282	2.06522
4604	0.669625	1.30299	2.06538
4605	0.66977	1.30317	2.06554
4606	0.669916	1.30334	2.0657
4607	0.670061	1.30352	2.06586
4608	0.670206	1.3037	2.06602
4609	0.670352	1.30387	2.06618
4610	0.670497	1.30405	2.06634
4611	0.670643	1.30423	2.06651
4612	0.670788	1.3044	2.06666
4613	0.670934	1.30458	2.06683
4614	0.671079	1.30475	2.06698
4615	0.671225	1.30493	2.06715
4616	0.67137	1.30512	2.06731
4617	0.671515	1.30528	2.06747
4618	0.671661	1.30547	2.06763
4619	0.671806	1.30564	2.06779
4620	0.671952	1.30582	2.06795
4621	0.672097	1.30597	2.06809
4622	0.672243	1.30617	2.06827
4623	0.672388	1.30635	2.06843
4624	0.672534	1.3065	2.06858
4625	0.672679	1.3067	2.06875
4626	0.672824	1.30686	2.0689
4627	0.67297	1.30705	2.06907
4628	0.673115	1.30721	2.06921
4629	0.673261	1.30739	2.06938
4630	0.673406	1.30756	2.06954
4631	0.673552	1.30774	2.0697
4632	0.673697	1.30791	2.06986
4633	0.673843	1.30809	2.07002
4634	0.673988	1.30826	2.07018
4635	0.674133	1.30844	2.07034
4636	0.674279	1.30861	2.07049
4637	0.674424	1.3088	2.07066
4638	0.67457	1.30898	2.07083
4639	0.674715	1.30915	2.07098
4640	0.674861	1.30933	2.07114
4641	0.675006	1.3095	2.0713
4642	0.675152	1.30968	2.07146
4643	0.675297	1.30983	2.0716
4644	0.675442	1.31003	2.07178
4645	0.675588	1.31018	2.07192
4646	0.675733	1.31037	2.07209
4647	0.675879	1.31054	2.07224
4648	0.676024	1.31072	2.0724
4649	0.67617	1.31089	2.07256
4650	0.676315	1.31107	2.07272
4651	0.676461	1.31124	2.07288
4652	0.676606	1.31142	2.07304
4653	0.676751	1.31159	2.0732
4654	0.676897	1.31177	2.07336
4655	0.677042	1.31194	2.07352
4656	0.677188	1.31212	2.07368
4657	0.677333	1.3123	2.07384
4658	0.677479	1.31247	2.074
4659	0.677624	1.31265	2.07416
4660	0.67777	1.31281	2.0743
4661	0.677915	1.31298	2.07446
4662	0.67806	1.31316	2.07462
4663	0.678206	1.31333	2.07478
4664	0.678351	1.31351	2.07494
4665	0.678497	1.31368	2.07509
4666	0.678642	1.31387	2.07526
4667	0.678788	1.31404	2.07541
4668	0.678933	1.31422	2.07558
4669	0.679079	1.3144	2.07574
4670	0.679224	1.31457	2.07589
4671	0.679369	1.31474	2.07605
4672	0.679515	1.31492	2.07621
4673	0.67966	1.3151	2.07637
4674	0.679806	1.31525	2.07652
4675	0.679951	1.31543	2.07667
4676	0.680097	1.31561	2.07683
4677	0.680242	1.31578	2.07699
4678	0.680388	1.31596	2.07715
4679	0.680533	1.31613	2.07731
4680	0.680678	1.31631	2.07747
4681	0.680824	1.31648	2.07762
4682	0.680969	1.31666	2.07779
4683	0.681115	1.31682	2.07793
4684	0.68126	1.31701	2.0781
4685	0.681406	1.31717	2.07824
4686	0.681551	1.31736	2.07842
4687	0.681697	1.31752	2.07856
4688	0.681842	1.3177	2.07872
4689	0.681987	1.31787	2.07888
4690	0.682133	1.31804	2.07903
4691	0.682278	1.31822	2.0792
4692	0.682424	1.31841	2.07936
4693	0.682569	1.31857	2.07951
4694	0.682715	1.31875	2.07967
4695	0.68286	1.31892	2.07983
4696	0.683006	1.31908	2.07997
4697	0.683151	1.31926	2.08013
4698	0.683296	1.31943	2.08029
4699	0.683442	1.31961	2.08045
4700	0.683587	1.31979	2.0806
4701	0.683733	1.31995	2.08076
4702	0.683878	1.32014	2.08092
4703	0.684024	1.32032	2.08108
4704	0.684169	1.32049	2.08124
4705	0.684315	1.32066	2.0814
4706	0.68446	1.32082	2.08154
4707	0.684605	1.321	2.0817
4708	0.684751	1.32117	2.08185
4709	0.684896	1.32135	2.08201
4710	0.685042	1.32152	2.08217
4711	0.685187	1.3217	2.08233
4712	0.685333	1.32188	2.08249
4713	0.685478	1.32205	2.08264
4714	0.685624	1.32223	2.08281
4715	0.685769	1.3224	2.08296
4716	0.685914	1.32255	2.0831
4717	0.68606	1.32273	2.08326
4718	0.686205	1.32291	2.08342
4719	0.686351	1.32309	2.08357
4720	0.686496	1.32326	2.08373
4721	0.686642	1.32344	2.08389
4722	0.686787	1.32361	2.08405
4723	0.686933	1.32379	2.0842
4724	0.687078	1.32396	2.08436
4725	0.687223	1.32411	2.0845
4726	0.687369	1.3243	2.08466
4727	0.687514	1.32447	2.08482
4728	0.68766	1.32464	2.08497
